y_mm \ x_mm,-40.00,-39.00,-38.00,-37.00,-36.00,-35.00,-34.00,-33.00,-32.00,-31.00,-30.00,-29.00,-28.00,-27.00,-26.00,-25.00,-24.00,-23.00,-22.00,-21.00,-20.00,-19.00,-18.00,-17.00,-16.00,-15.00,-14.00,-13.00,-12.00,-11.00,-10.00,-9.00,-8.00,-7.00,-6.00,-5.00,-4.00,-3.00,-2.00,-1.00,0.00,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,25.00,26.00,27.00,28.00,29.00,30.00,31.00,32.00,33.00,34.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00,42.00
-17.00,0.0059,0.0078,0.0115,0.0169,0.0237,0.0320,0.0447,0.0618,0.0820,0.1052,0.1381,0.1803,0.2304,0.2879,0.3592,0.4439,0.5373,0.6393,0.7485,0.8649,0.9883,1.1183,1.2442,1.3660,1.4864,1.6056,1.7075,1.7925,1.8702,1.9407,1.9994,2.0465,2.0798,2.0995,2.1085,2.1072,2.1069,2.1078,2.1081,2.1079,2.1046,2.0981,2.0947,2.0943,2.0918,2.0874,2.0751,2.0550,2.0254,1.9864,1.9363,1.8753,1.8116,1.7452,1.6641,1.5687,1.4678,1.3615,1.2580,1.1572,1.0545,0.9500,0.8477,0.7478,0.6571,0.5754,0.4962,0.4195,0.3521,0.2938,0.2404,0.1918,0.1525,0.1220,0.0959,0.0739,0.0560,0.0421,0.0309,0.0223,0.0160,0.0118,0.0086
-18.00,0.0051,0.0068,0.0103,0.0154,0.0215,0.0286,0.0404,0.0567,0.0751,0.0956,0.1249,0.1629,0.2085,0.2617,0.3280,0.4069,0.4956,0.5937,0.6996,0.8131,0.9311,1.0534,1.1710,1.2839,1.4012,1.5230,1.6241,1.7051,1.7857,1.8658,1.9295,1.9771,2.0093,2.0263,2.0355,2.0373,2.0403,2.0446,2.0457,2.0438,2.0448,2.0486,2.0426,2.0271,2.0161,2.0094,1.9980,1.9819,1.9506,1.9044,1.8504,1.7888,1.7203,1.6451,1.5594,1.4635,1.3647,1.2630,1.1583,1.0506,0.9507,0.8582,0.7631,0.6655,0.5790,0.5034,0.4307,0.3608,0.3007,0.2500,0.2048,0.1651,0.1321,0.1056,0.0829,0.0639,0.0482,0.0360,0.0265,0.0195,0.0141,0.0103,0.0076
-19.00,0.0042,0.0060,0.0091,0.0134,0.0189,0.0254,0.0356,0.0493,0.0658,0.0850,0.1114,0.1447,0.1857,0.2342,0.2948,0.3672,0.4477,0.5363,0.6327,0.7371,0.8467,0.9615,1.0762,1.1908,1.3046,1.4175,1.5184,1.6075,1.6865,1.7556,1.8165,1.8694,1.9044,1.9219,1.9353,1.9446,1.9539,1.9632,1.9659,1.9622,1.9569,1.9500,1.9436,1.9377,1.9295,1.9190,1.9035,1.8833,1.8495,1.8025,1.7448,1.6766,1.6067,1.5349,1.4497,1.3515,1.2528,1.1539,1.0556,0.9580,0.8632,0.7710,0.6796,0.5890,0.5086,0.4383,0.3732,0.3134,0.2613,0.2168,0.1772,0.1424,0.1136,0.0905,0.0707,0.0540,0.0406,0.0305,0.0223,0.0162,0.0116,0.0083,0.0061
-20.00,0.0031,0.0051,0.0079,0.0115,0.0162,0.0221,0.0307,0.0418,0.0564,0.0744,0.0979,0.1266,0.1629,0.2068,0.2617,0.3274,0.3999,0.4788,0.5659,0.6610,0.7623,0.8696,0.9814,1.0978,1.2079,1.3120,1.4127,1.5099,1.5873,1.6454,1.7035,1.7616,1.7995,1.8175,1.8350,1.8519,1.8674,1.8818,1.8861,1.8807,1.8690,1.8514,1.8446,1.8483,1.8429,1.8285,1.8091,1.7847,1.7484,1.7005,1.6391,1.5644,1.4930,1.4247,1.3401,1.2394,1.1410,1.0447,0.9528,0.8653,0.7757,0.6839,0.5961,0.5124,0.4381,0.3731,0.3158,0.2659,0.2219,0.1836,0.1496,0.1197,0.0951,0.0755,0.0585,0.0441,0.0329,0.0249,0.0183,0.0130,0.0091,0.0064,0.0046
-21.00,0.0031,0.0047,0.0071,0.0102,0.0143,0.0192,0.0265,0.0360,0.0490,0.0652,0.0861,0.1115,0.1445,0.1848,0.2344,0.2930,0.3585,0.4306,0.5116,0.6014,0.6941,0.7896,0.8917,1.0000,1.1019,1.1972,1.2932,1.3896,1.4693,1.5326,1.5874,1.6339,1.6707,1.6983,1.7227,1.7441,1.7568,1.7612,1.7585,1.7491,1.7427,1.7393,1.7353,1.7310,1.7183,1.6975,1.6743,1.6486,1.6131,1.5679,1.5102,1.4403,1.3683,1.2944,1.2134,1.1256,1.0352,0.9421,0.8528,0.7672,0.6822,0.5980,0.5196,0.4469,0.3812,0.3222,0.2704,0.2256,0.1868,0.1538,0.1249,0.0997,0.0791,0.0631,0.0493,0.0375,0.0280,0.0207,0.0151,0.0112,0.0083,0.0061,0.0045
-22.00,0.0030,0.0043,0.0063,0.0090,0.0123,0.0162,0.0222,0.0303,0.0416,0.0560,0.0743,0.0965,0.1261,0.1629,0.2072,0.2586,0.3170,0.3824,0.4574,0.5418,0.6258,0.7097,0.8019,0.9023,0.9958,1.0825,1.1737,1.2694,1.3514,1.4199,1.4714,1.5062,1.5421,1.5790,1.6104,1.6363,1.6462,1.6405,1.6310,1.6175,1.6164,1.6272,1.6262,1.6137,1.5937,1.5666,1.5395,1.5126,1.4778,1.4353,1.3814,1.3162,1.2437,1.1641,1.0868,1.0118,0.9293,0.8395,0.7528,0.6690,0.5888,0.5121,0.4431,0.3815,0.3243,0.2714,0.2250,0.1852,0.1516,0.1241,0.1001,0.0796,0.0631,0.0508,0.0400,0.0310,0.0231,0.0164,0.0119,0.0095,0.0074,0.0058,0.0044
-23.00,0.0025,0.0036,0.0052,0.0076,0.0108,0.0147,0.0202,0.0273,0.0367,0.0484,0.0646,0.0853,0.1116,0.1434,0.1807,0.2235,0.2740,0.3320,0.3974,0.4699,0.5462,0.6265,0.7126,0.8045,0.8921,0.9755,1.0615,1.1502,1.2263,1.2900,1.3396,1.3755,1.4135,1.4534,1.4848,1.5078,1.5178,1.5151,1.5074,1.4946,1.4901,1.4938,1.4878,1.4723,1.4539,1.4325,1.4075,1.3790,1.3416,1.2955,1.2447,1.1894,1.1217,1.0421,0.9680,0.8993,0.8220,0.7363,0.6581,0.5873,0.5168,0.4468,0.3848,0.3307,0.2805,0.2340,0.1934,0.1585,0.1289,0.1045,0.0837,0.0665,0.0523,0.0411,0.0321,0.0252,0.0189,0.0133,0.0097,0.0079,0.0063,0.0046,0.0034
-24.00,0.0019,0.0027,0.0042,0.0063,0.0093,0.0132,0.0182,0.0242,0.0318,0.0408,0.0550,0.0742,0.0972,0.1238,0.1542,0.1884,0.2309,0.2817,0.3374,0.3979,0.4666,0.5433,0.6234,0.7067,0.7884,0.8685,0.9494,1.0310,1.1012,1.1600,1.2078,1.2448,1.2848,1.3279,1.3592,1.3793,1.3893,1.3897,1.3837,1.3716,1.3639,1.3605,1.3495,1.3310,1.3140,1.2983,1.2754,1.2454,1.2054,1.1557,1.1081,1.0625,0.9997,0.9201,0.8493,0.7869,0.7148,0.6331,0.5635,0.5056,0.4449,0.3814,0.3264,0.2799,0.2367,0.1967,0.1618,0.1318,0.1062,0.0849,0.0673,0.0534,0.0414,0.0315,0.0241,0.0193,0.0147,0.0102,0.0075,0.0064,0.0051,0.0034,0.0023
-25.00,0.0015,0.0022,0.0034,0.0051,0.0074,0.0104,0.0146,0.0200,0.0268,0.0350,0.0470,0.0630,0.0818,0.1035,0.1302,0.1617,0.1989,0.2416,0.2909,0.3464,0.4061,0.4697,0.5398,0.6165,0.6912,0.7640,0.8358,0.9065,0.9694,1.0246,1.0732,1.1153,1.1514,1.1818,1.2083,1.2310,1.2424,1.2427,1.2396,1.2330,1.2253,1.2165,1.2035,1.1865,1.1689,1.1507,1.1298,1.1063,1.0711,1.0244,0.9783,0.9328,0.8759,0.8079,0.7439,0.6839,0.6201,0.5525,0.4899,0.4323,0.3768,0.3234,0.2760,0.2346,0.1964,0.1615,0.1322,0.1082,0.0879,0.0712,0.0564,0.0436,0.0333,0.0255,0.0197,0.0159,0.0123,0.0087,0.0062,0.0048,0.0036,0.0026,0.0019
-26.00,0.0010,0.0017,0.0027,0.0040,0.0056,0.0075,0.0109,0.0158,0.0219,0.0291,0.0391,0.0517,0.0665,0.0832,0.1061,0.1349,0.1667,0.2015,0.2443,0.2950,0.3455,0.3960,0.4563,0.5262,0.5939,0.6596,0.7223,0.7820,0.8377,0.8893,0.9386,0.9858,1.0181,1.0358,1.0574,1.0827,1.0954,1.0957,1.0954,1.0944,1.0868,1.0725,1.0575,1.0420,1.0238,1.0030,0.9842,0.9673,0.9368,0.8930,0.8485,0.8031,0.7521,0.6957,0.6386,0.5810,0.5254,0.4719,0.4164,0.3590,0.3087,0.2654,0.2256,0.1892,0.1562,0.1264,0.1026,0.0846,0.0696,0.0575,0.0456,0.0338,0.0252,0.0194,0.0152,0.0126,0.0098,0.0071,0.0049,0.0032,0.0022,0.0018,0.0015
-27.00,0.0011,0.0014,0.0021,0.0031,0.0047,0.0069,0.0097,0.0131,0.0178,0.0238,0.0321,0.0426,0.0549,0.0689,0.0876,0.1108,0.1379,0.1689,0.2057,0.2482,0.2914,0.3354,0.3875,0.4475,0.5060,0.5631,0.6194,0.6751,0.7257,0.7715,0.8139,0.8532,0.8827,0.9026,0.9229,0.9437,0.9541,0.9544,0.9542,0.9536,0.9481,0.9379,0.9257,0.9116,0.8956,0.8779,0.8598,0.8415,0.8122,0.7721,0.7310,0.6891,0.6439,0.5957,0.5470,0.4980,0.4494,0.4013,0.3530,0.3044,0.2614,0.2238,0.1893,0.1578,0.1296,0.1045,0.0842,0.0687,0.0559,0.0457,0.0362,0.0274,0.0205,0.0158,0.0122,0.0099,0.0077,0.0058,0.0042,0.0029,0.0020,0.0015,0.0012
-28.00,0.0011,0.0012,0.0016,0.0022,0.0038,0.0063,0.0084,0.0103,0.0136,0.0185,0.0251,0.0335,0.0433,0.0546,0.0691,0.0867,0.1091,0.1363,0.1670,0.2013,0.2372,0.2747,0.3186,0.3688,0.4181,0.4665,0.5165,0.5681,0.6138,0.6537,0.6893,0.7207,0.7474,0.7694,0.7884,0.8046,0.8128,0.8131,0.8130,0.8127,0.8094,0.8034,0.7939,0.7812,0.7674,0.7527,0.7354,0.7157,0.6875,0.6511,0.6136,0.5750,0.5357,0.4958,0.4555,0.4149,0.3733,0.3307,0.2895,0.2498,0.2141,0.1823,0.1531,0.1265,0.1030,0.0825,0.0658,0.0528,0.0422,0.0340,0.0269,0.0208,0.0159,0.0121,0.0092,0.0073,0.0057,0.0044,0.0034,0.0025,0.0018,0.0012,0.0009
-29.00,0.0010,0.0013,0.0017,0.0023,0.0033,0.0049,0.0065,0.0083,0.0113,0.0155,0.0209,0.0276,0.0353,0.0441,0.0561,0.0714,0.0900,0.1120,0.1374,0.1663,0.1971,0.2299,0.2665,0.3070,0.3486,0.3913,0.4337,0.4757,0.5160,0.5547,0.5872,0.6137,0.6364,0.6556,0.6719,0.6853,0.6932,0.6957,0.6957,0.6933,0.6915,0.6902,0.6811,0.6644,0.6484,0.6331,0.6175,0.6017,0.5785,0.5481,0.5170,0.4851,0.4524,0.4188,0.3838,0.3474,0.3120,0.2774,0.2436,0.2105,0.1795,0.1506,0.1252,0.1031,0.0837,0.0669,0.0533,0.0427,0.0339,0.0266,0.0208,0.0165,0.0128,0.0097,0.0074,0.0058,0.0045,0.0034,0.0026,0.0020,0.0015,0.0011,0.0008
-30.00,0.0009,0.0013,0.0018,0.0023,0.0028,0.0035,0.0046,0.0064,0.0090,0.0124,0.0167,0.0217,0.0274,0.0336,0.0432,0.0561,0.0710,0.0877,0.1078,0.1313,0.1570,0.1850,0.2144,0.2452,0.2791,0.3162,0.3509,0.3833,0.4183,0.4557,0.4850,0.5066,0.5255,0.5418,0.5553,0.5660,0.5737,0.5783,0.5784,0.5739,0.5735,0.5771,0.5683,0.5476,0.5293,0.5135,0.4996,0.4876,0.4694,0.4451,0.4204,0.3952,0.3690,0.3419,0.3122,0.2799,0.2506,0.2242,0.1978,0.1714,0.1451,0.1190,0.0972,0.0797,0.0644,0.0512,0.0407,0.0327,0.0256,0.0192,0.0148,0.0122,0.0096,0.0072,0.0055,0.0044,0.0034,0.0024,0.0018,0.0015,0.0013,0.0010,0.0007
-31.00,0.0007,0.0010,0.0014,0.0019,0.0026,0.0033,0.0042,0.0053,0.0071,0.0097,0.0129,0.0168,0.0214,0.0266,0.0347,0.0456,0.0580,0.0718,0.0878,0.1059,0.1267,0.1503,0.1759,0.2036,0.2322,0.2617,0.2894,0.3153,0.3435,0.3740,0.3981,0.4160,0.4331,0.4495,0.4626,0.4725,0.4793,0.4831,0.4818,0.4754,0.4734,0.4757,0.4687,0.4526,0.4383,0.4258,0.4141,0.4031,0.3869,0.3658,0.3454,0.3258,0.3042,0.2804,0.2552,0.2286,0.2039,0.1811,0.1590,0.1375,0.1166,0.0961,0.0789,0.0648,0.0524,0.0417,0.0332,0.0269,0.0211,0.0157,0.0118,0.0093,0.0073,0.0055,0.0043,0.0034,0.0027,0.0019,0.0014,0.0013,0.0012,0.0010,0.0008
-32.00,0.0005,0.0006,0.0010,0.0016,0.0023,0.0030,0.0037,0.0042,0.0053,0.0069,0.0091,0.0119,0.0155,0.0197,0.0263,0.0351,0.0450,0.0560,0.0678,0.0805,0.0965,0.1155,0.1374,0.1620,0.1852,0.2072,0.2278,0.2473,0.2688,0.2922,0.3111,0.3254,0.3408,0.3572,0.3699,0.3789,0.3849,0.3880,0.3852,0.3768,0.3732,0.3743,0.3690,0.3575,0.3473,0.3382,0.3286,0.3185,0.3044,0.2863,0.2704,0.2565,0.2393,0.2190,0.1983,0.1773,0.1572,0.1380,0.1201,0.1036,0.0880,0.0733,0.0607,0.0500,0.0405,0.0322,0.0258,0.0212,0.0167,0.0122,0.0088,0.0065,0.0049,0.0038,0.0030,0.0025,0.0019,0.0013,0.0010,0.0010,0.0010,0.0010,0.0009
-33.00,0.0005,0.0007,0.0010,0.0014,0.0019,0.0025,0.0030,0.0034,0.0042,0.0053,0.0070,0.0094,0.0125,0.0163,0.0215,0.0280,0.0359,0.0452,0.0548,0.0649,0.0781,0.0945,0.1118,0.1301,0.1478,0.1649,0.1825,0.2005,0.2184,0.2363,0.2518,0.2648,0.2786,0.2930,0.3035,0.3101,0.3139,0.3148,0.3131,0.3089,0.3055,0.3028,0.2984,0.2923,0.2846,0.2753,0.2666,0.2585,0.2467,0.2315,0.2178,0.2055,0.1917,0.1764,0.1599,0.1423,0.1260,0.1112,0.0963,0.0813,0.0683,0.0572,0.0473,0.0385,0.0313,0.0255,0.0206,0.0165,0.0129,0.0097,0.0073,0.0056,0.0042,0.0031,0.0024,0.0019,0.0015,0.0012,0.0010,0.0009,0.0008,0.0007,0.0006
-34.00,0.0005,0.0007,0.0010,0.0013,0.0016,0.0021,0.0024,0.0027,0.0031,0.0037,0.0049,0.0068,0.0095,0.0130,0.0167,0.0209,0.0268,0.0344,0.0418,0.0492,0.0597,0.0734,0.0863,0.0983,0.1104,0.1227,0.1371,0.1537,0.1681,0.1804,0.1924,0.2043,0.2164,0.2288,0.2370,0.2413,0.2428,0.2417,0.2411,0.2411,0.2378,0.2314,0.2278,0.2271,0.2219,0.2124,0.2046,0.1984,0.1891,0.1766,0.1651,0.1546,0.1441,0.1338,0.1215,0.1073,0.0949,0.0843,0.0724,0.0591,0.0487,0.0412,0.0339,0.0270,0.0220,0.0188,0.0154,0.0119,0.0091,0.0072,0.0057,0.0046,0.0035,0.0024,0.0017,0.0013,0.0011,0.0011,0.0009,0.0007,0.0005,0.0004,0.0003
-35.00,0.0003,0.0006,0.0008,0.0009,0.0012,0.0016,0.0021,0.0024,0.0028,0.0032,0.0041,0.0055,0.0074,0.0100,0.0129,0.0162,0.0204,0.0255,0.0313,0.0378,0.0460,0.0558,0.0658,0.0757,0.0862,0.0973,0.1088,0.1206,0.1322,0.1436,0.1533,0.1616,0.1702,0.1792,0.1858,0.1900,0.1913,0.1898,0.1890,0.1888,0.1874,0.1848,0.1822,0.1799,0.1749,0.1675,0.1613,0.1562,0.1487,0.1388,0.1301,0.1224,0.1139,0.1047,0.0945,0.0835,0.0737,0.0648,0.0557,0.0462,0.0384,0.0325,0.0266,0.0210,0.0169,0.0144,0.0118,0.0093,0.0073,0.0057,0.0045,0.0035,0.0026,0.0019,0.0013,0.0009,0.0008,0.0009,0.0009,0.0007,0.0005,0.0003,0.0002
-36.00,0.0001,0.0004,0.0006,0.0006,0.0008,0.0012,0.0017,0.0022,0.0025,0.0027,0.0032,0.0041,0.0054,0.0069,0.0090,0.0115,0.0140,0.0165,0.0207,0.0263,0.0322,0.0383,0.0453,0.0531,0.0621,0.0719,0.0804,0.0876,0.0964,0.1068,0.1143,0.1189,0.1240,0.1296,0.1345,0.1387,0.1398,0.1380,0.1369,0.1366,0.1370,0.1382,0.1367,0.1327,0.1280,0.1227,0.1180,0.1139,0.1082,0.1010,0.0950,0.0902,0.0837,0.0755,0.0675,0.0598,0.0524,0.0453,0.0390,0.0333,0.0282,0.0237,0.0194,0.0150,0.0119,0.0100,0.0083,0.0067,0.0054,0.0042,0.0032,0.0023,0.0017,0.0013,0.0009,0.0006,0.0005,0.0007,0.0008,0.0007,0.0005,0.0002,0.0001
-37.00,0.0002,0.0004,0.0006,0.0006,0.0008,0.0010,0.0012,0.0014,0.0016,0.0019,0.0024,0.0032,0.0043,0.0058,0.0075,0.0094,0.0113,0.0131,0.0161,0.0201,0.0247,0.0298,0.0353,0.0414,0.0481,0.0556,0.0624,0.0687,0.0749,0.0811,0.0868,0.0919,0.0962,0.0996,0.1035,0.1078,0.1088,0.1067,0.1060,0.1066,0.1063,0.1052,0.1035,0.1012,0.0981,0.0941,0.0902,0.0861,0.0819,0.0775,0.0730,0.0683,0.0630,0.0569,0.0510,0.0453,0.0399,0.0348,0.0300,0.0255,0.0216,0.0184,0.0151,0.0118,0.0094,0.0076,0.0061,0.0048,0.0038,0.0031,0.0025,0.0018,0.0013,0.0010,0.0007,0.0005,0.0005,0.0007,0.0007,0.0005,0.0003,0.0002,0.0001
-38.00,0.0002,0.0004,0.0005,0.0006,0.0007,0.0009,0.0008,0.0007,0.0007,0.0010,0.0015,0.0022,0.0033,0.0047,0.0060,0.0073,0.0086,0.0097,0.0115,0.0139,0.0172,0.0213,0.0254,0.0296,0.0342,0.0392,0.0444,0.0499,0.0535,0.0554,0.0592,0.0649,0.0683,0.0696,0.0725,0.0769,0.0779,0.0755,0.0751,0.0767,0.0757,0.0722,0.0702,0.0697,0.0682,0.0656,0.0623,0.0583,0.0555,0.0540,0.0509,0.0464,0.0422,0.0384,0.0346,0.0308,0.0273,0.0243,0.0210,0.0177,0.0150,0.0130,0.0109,0.0087,0.0068,0.0053,0.0040,0.0028,0.0022,0.0021,0.0018,0.0013,0.0009,0.0007,0.0006,0.0005,0.0005,0.0006,0.0005,0.0003,0.0002,0.0001,0.0001
-39.00,0.0002,0.0003,0.0004,0.0005,0.0006,0.0006,0.0007,0.0006,0.0008,0.0012,0.0016,0.0020,0.0027,0.0034,0.0045,0.0058,0.0069,0.0079,0.0091,0.0105,0.0125,0.0154,0.0185,0.0219,0.0257,0.0298,0.0338,0.0376,0.0406,0.0429,0.0457,0.0491,0.0517,0.0537,0.0557,0.0577,0.0583,0.0575,0.0575,0.0584,0.0576,0.0555,0.0543,0.0540,0.0526,0.0499,0.0473,0.0448,0.0426,0.0409,0.0385,0.0355,0.0324,0.0292,0.0260,0.0226,0.0197,0.0172,0.0151,0.0134,0.0116,0.0098,0.0080,0.0064,0.0052,0.0042,0.0033,0.0024,0.0018,0.0016,0.0013,0.0011,0.0009,0.0007,0.0006,0.0005,0.0005,0.0005,0.0004,0.0003,0.0002,0.0001,0.0001
-40.00,0.0002,0.0003,0.0004,0.0004,0.0004,0.0004,0.0005,0.0006,0.0009,0.0013,0.0016,0.0018,0.0020,0.0022,0.0029,0.0042,0.0053,0.0062,0.0068,0.0070,0.0079,0.0095,0.0116,0.0141,0.0171,0.0204,0.0232,0.0254,0.0277,0.0303,0.0321,0.0332,0.0352,0.0378,0.0389,0.0385,0.0387,0.0396,0.0400,0.0400,0.0396,0.0387,0.0383,0.0383,0.0369,0.0342,0.0323,0.0313,0.0297,0.0278,0.0261,0.0246,0.0226,0.0201,0.0174,0.0145,0.0121,0.0101,0.0091,0.0091,0.0083,0.0065,0.0051,0.0042,0.0035,0.0031,0.0025,0.0019,0.0014,0.0012,0.0010,0.0009,0.0008,0.0007,0.0006,0.0005,0.0005,0.0004,0.0004,0.0003,0.0002,0.0001,0.0000
-41.00,0.0002,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0006,0.0008,0.0010,0.0013,0.0016,0.0017,0.0018,0.0022,0.0029,0.0036,0.0043,0.0049,0.0052,0.0061,0.0074,0.0090,0.0109,0.0129,0.0150,0.0170,0.0188,0.0206,0.0225,0.0240,0.0249,0.0263,0.0281,0.0291,0.0294,0.0296,0.0297,0.0298,0.0298,0.0295,0.0290,0.0284,0.0278,0.0267,0.0250,0.0238,0.0232,0.0222,0.0209,0.0197,0.0183,0.0168,0.0151,0.0133,0.0116,0.0099,0.0083,0.0073,0.0070,0.0062,0.0050,0.0041,0.0033,0.0027,0.0024,0.0019,0.0014,0.0011,0.0009,0.0009,0.0008,0.0007,0.0006,0.0005,0.0005,0.0004,0.0004,0.0004,0.0003,0.0003,0.0002,0.0001
-42.00,0.0001,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0006,0.0007,0.0008,0.0010,0.0013,0.0015,0.0014,0.0014,0.0016,0.0020,0.0025,0.0030,0.0034,0.0042,0.0053,0.0064,0.0076,0.0087,0.0097,0.0108,0.0121,0.0134,0.0148,0.0159,0.0166,0.0175,0.0184,0.0194,0.0202,0.0204,0.0198,0.0195,0.0195,0.0194,0.0193,0.0186,0.0174,0.0165,0.0158,0.0154,0.0151,0.0147,0.0141,0.0132,0.0121,0.0111,0.0101,0.0093,0.0087,0.0077,0.0064,0.0055,0.0048,0.0041,0.0036,0.0030,0.0024,0.0020,0.0016,0.0013,0.0009,0.0007,0.0007,0.0007,0.0007,0.0006,0.0006,0.0005,0.0004,0.0004,0.0003,0.0003,0.0004,0.0004,0.0003,0.0002
-43.00,0.0001,0.0001,0.0002,0.0004,0.0004,0.0004,0.0004,0.0005,0.0007,0.0009,0.0010,0.0011,0.0012,0.0011,0.0012,0.0013,0.0016,0.0021,0.0025,0.0028,0.0034,0.0040,0.0049,0.0058,0.0067,0.0074,0.0082,0.0091,0.0098,0.0107,0.0113,0.0118,0.0125,0.0133,0.0139,0.0142,0.0145,0.0148,0.0148,0.0146,0.0143,0.0138,0.0133,0.0127,0.0122,0.0119,0.0115,0.0112,0.0107,0.0103,0.0097,0.0092,0.0084,0.0073,0.0067,0.0065,0.0060,0.0051,0.0043,0.0036,0.0031,0.0027,0.0023,0.0018,0.0015,0.0012,0.0010,0.0007,0.0006,0.0006,0.0005,0.0005,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003,0.0002
